stock_movement_id,po_id,receive_date,transfer_date,store_id,warehouse_id,qty
SM-04201,PO-02340,2023-12-12,2023-12-14,STR-003,WH-01,191
SM-04202,PO-02418,2024-01-20,2024-01-24,STR-008,WH-01,52
SM-04203,PO-00463,2024-12-11,2024-12-12,STR-006,WH-01,99
SM-04204,PO-00278,2023-12-26,2023-12-27,STR-010,WH-03,124
SM-04205,PO-00011,2023-12-09,2023-12-11,STR-003,WH-03,168
SM-04206,PO-00683,2024-10-14,2024-10-16,STR-010,WH-02,179
SM-04207,PO-02289,2025-04-24,2025-04-27,STR-007,WH-03,147
SM-04208,PO-00974,2023-12-18,2023-12-20,STR-005,WH-01,190
SM-04209,PO-01600,2025-05-16,2025-05-21,STR-004,WH-01,173
SM-04210,PO-02215,2023-12-14,2023-12-17,STR-008,WH-02,167
SM-04211,PO-01327,2025-05-17,2025-05-18,STR-006,WH-01,23
SM-04212,PO-02497,2023-12-17,2023-12-19,STR-003,WH-02,71
SM-04213,PO-01473,2023-12-25,2023-12-30,STR-006,WH-01,99
SM-04214,PO-01866,2024-06-11,2024-06-13,STR-003,WH-03,77
SM-04215,PO-01639,2025-11-12,2025-11-12,STR-004,WH-01,165
SM-04216,PO-00400,2024-01-04,2024-01-09,STR-007,WH-02,16
SM-04217,PO-01435,2025-10-03,2025-10-07,STR-006,WH-03,103
SM-04218,PO-00852,2024-02-06,2024-02-08,STR-001,WH-02,160
SM-04219,PO-01677,2024-02-16,2024-02-21,STR-002,WH-03,163
SM-04220,PO-00234,2024-08-13,2024-08-14,STR-010,WH-03,119
SM-04221,PO-01917,2024-02-04,2024-02-06,STR-010,WH-03,176
SM-04222,PO-00173,2023-12-13,2023-12-18,STR-003,WH-02,59
SM-04223,PO-02081,2023-12-20,2023-12-21,STR-010,WH-01,80
SM-04224,PO-01345,2023-12-11,2023-12-12,STR-005,WH-03,28
SM-04225,PO-02304,2024-12-14,2024-12-18,STR-010,WH-03,170
SM-04226,PO-00663,2024-01-18,2024-01-21,STR-009,WH-02,142
SM-04227,PO-01233,2025-06-11,2025-06-15,STR-009,WH-01,79
SM-04228,PO-02404,2025-05-07,2025-05-08,STR-005,WH-03,157
SM-04229,PO-00714,2024-03-01,2024-03-06,STR-007,WH-01,142
SM-04230,PO-01630,2024-02-06,2024-02-11,STR-006,WH-02,15
SM-04231,PO-02021,2024-05-15,2024-05-16,STR-003,WH-03,152
SM-04232,PO-00093,2024-09-24,2024-09-25,STR-006,WH-01,30
SM-04233,PO-02335,2025-03-28,2025-03-30,STR-008,WH-03,71
SM-04234,PO-01319,2023-12-26,2023-12-28,STR-008,WH-03,178
SM-04235,PO-00528,2024-02-17,2024-02-20,STR-006,WH-01,172
SM-04236,PO-01728,2025-02-12,2025-02-17,STR-009,WH-02,78
SM-04237,PO-01739,2024-08-17,2024-08-18,STR-010,WH-03,10
SM-04238,PO-00426,2025-01-02,2025-01-07,STR-006,WH-03,38
SM-04239,PO-00524,2023-12-10,2023-12-12,STR-004,WH-01,79
SM-04240,PO-00767,2025-03-26,2025-03-29,STR-005,WH-03,133
SM-04241,PO-00153,2024-07-04,2024-07-07,STR-001,WH-03,39
SM-04242,PO-02344,2025-04-02,2025-04-06,STR-001,WH-02,45
SM-04243,PO-01263,2024-06-03,2024-06-04,STR-005,WH-01,169
SM-04244,PO-01473,2023-12-25,2023-12-29,STR-008,WH-01,50
SM-04245,PO-01177,2024-10-01,2024-10-05,STR-009,WH-02,83
SM-04246,PO-01877,2023-12-24,2023-12-25,STR-007,WH-02,185
SM-04247,PO-02177,2023-12-22,2023-12-26,STR-004,WH-01,43
SM-04248,PO-02198,2024-02-10,2024-02-15,STR-010,WH-03,34
SM-04249,PO-00233,2024-04-08,2024-04-12,STR-001,WH-03,73
SM-04250,PO-01094,2023-12-25,2023-12-26,STR-008,WH-02,139
SM-04251,PO-00059,2024-01-12,2024-01-13,STR-005,WH-02,183
SM-04252,PO-00631,2023-12-18,2023-12-19,STR-003,WH-02,90
SM-04253,PO-02309,2023-12-29,2024-01-02,STR-008,WH-02,73
SM-04254,PO-00880,2024-06-20,2024-06-22,STR-007,WH-02,138
SM-04255,PO-01967,2024-01-16,2024-01-20,STR-007,WH-03,102
SM-04256,PO-01464,2023-12-09,2023-12-12,STR-006,WH-02,140
SM-04257,PO-01695,2024-03-23,2024-03-27,STR-009,WH-03,148
SM-04258,PO-01475,2023-12-12,2023-12-16,STR-001,WH-01,108
SM-04259,PO-01096,2023-12-22,2023-12-27,STR-009,WH-01,52
SM-04260,PO-01642,2024-07-08,2024-07-12,STR-005,WH-01,38
SM-04261,PO-00919,2023-12-15,2023-12-16,STR-001,WH-02,54
SM-04262,PO-01407,2024-02-25,2024-02-29,STR-006,WH-02,77
SM-04263,PO-01395,2024-01-17,2024-01-20,STR-004,WH-02,123
SM-04264,PO-02088,2024-04-18,2024-04-23,STR-006,WH-01,77
SM-04265,PO-02084,2024-03-30,2024-04-03,STR-005,WH-01,11
SM-04266,PO-01175,2025-06-12,2025-06-15,STR-002,WH-03,105
SM-04267,PO-00145,2024-07-07,2024-07-11,STR-006,WH-02,64
SM-04268,PO-00803,2023-12-30,2024-01-03,STR-008,WH-03,164
SM-04269,PO-01372,2025-06-25,2025-06-27,STR-002,WH-01,36
SM-04270,PO-02419,2023-12-29,2023-12-30,STR-007,WH-02,60
SM-04271,PO-02191,2024-03-09,2024-03-14,STR-008,WH-03,99
SM-04272,PO-01335,2023-12-19,2023-12-19,STR-010,WH-01,55
SM-04273,PO-02355,2023-12-15,2023-12-17,STR-009,WH-03,73
SM-04274,PO-00622,2023-12-09,2023-12-14,STR-005,WH-02,180
SM-04275,PO-01886,2025-02-19,2025-02-20,STR-008,WH-01,30
SM-04276,PO-02130,2024-04-19,2024-04-23,STR-001,WH-01,123
SM-04277,PO-01888,2025-02-21,2025-02-25,STR-005,WH-01,23
SM-04278,PO-01082,2024-06-01,2024-06-02,STR-009,WH-03,161
SM-04279,PO-02129,2023-12-29,2023-12-31,STR-006,WH-01,122
SM-04280,PO-00407,2023-12-07,2023-12-11,STR-005,WH-01,156
SM-04281,PO-01112,2025-03-26,2025-03-26,STR-008,WH-03,62
SM-04282,PO-01253,2024-03-05,2024-03-10,STR-008,WH-01,146
SM-04283,PO-02386,2025-03-30,2025-04-04,STR-004,WH-01,116
SM-04284,PO-00334,2024-03-02,2024-03-03,STR-007,WH-01,189
SM-04285,PO-02157,2024-07-13,2024-07-17,STR-008,WH-01,88
SM-04286,PO-01296,2024-07-21,2024-07-22,STR-009,WH-03,148
SM-04287,PO-01200,2024-01-23,2024-01-28,STR-004,WH-02,116
SM-04288,PO-01303,2024-08-24,2024-08-25,STR-003,WH-03,187
SM-04289,PO-01832,2023-12-26,2023-12-27,STR-010,WH-01,173
SM-04290,PO-00114,2024-01-18,2024-01-19,STR-006,WH-03,44
SM-04291,PO-01720,2024-12-05,2024-12-08,STR-001,WH-02,188
SM-04292,PO-02008,2023-12-29,2023-12-31,STR-005,WH-03,170
SM-04293,PO-02178,2024-10-14,2024-10-14,STR-005,WH-02,57
SM-04294,PO-02203,2024-05-18,2024-05-23,STR-008,WH-01,92
SM-04295,PO-01534,2023-12-27,2023-12-29,STR-010,WH-01,116
SM-04296,PO-02113,2024-11-22,2024-11-23,STR-002,WH-01,41
SM-04297,PO-02124,2024-04-14,2024-04-16,STR-004,WH-03,37
SM-04298,PO-02131,2025-01-08,2025-01-13,STR-004,WH-02,88
SM-04299,PO-00447,2024-06-09,2024-06-11,STR-003,WH-01,200
SM-04300,PO-01072,2025-01-31,2025-02-02,STR-006,WH-01,61
SM-04301,PO-00723,2025-03-14,2025-03-19,STR-006,WH-02,24
SM-04302,PO-00742,2025-05-10,2025-05-13,STR-005,WH-01,137
SM-04303,PO-00318,2024-08-01,2024-08-03,STR-002,WH-03,129
SM-04304,PO-01106,2024-03-25,2024-03-26,STR-004,WH-03,82
SM-04305,PO-02446,2025-12-13,2025-12-13,STR-003,WH-01,61
SM-04306,PO-00549,2024-12-10,2024-12-11,STR-008,WH-01,49
SM-04307,PO-00842,2024-03-27,2024-03-30,STR-002,WH-02,172
SM-04308,PO-00137,2024-08-25,2024-08-26,STR-003,WH-02,21
SM-04309,PO-01558,2024-02-03,2024-02-03,STR-001,WH-03,109
SM-04310,PO-00952,2023-12-16,2023-12-18,STR-005,WH-01,63
SM-04311,PO-01147,2025-10-08,2025-10-10,STR-007,WH-01,176
SM-04312,PO-01538,2024-08-08,2024-08-11,STR-004,WH-01,111
SM-04313,PO-01138,2025-03-15,2025-03-15,STR-002,WH-03,173
SM-04314,PO-00735,2024-10-08,2024-10-12,STR-010,WH-03,19
SM-04315,PO-00701,2024-12-14,2024-12-15,STR-006,WH-01,102
SM-04316,PO-00362,2024-06-19,2024-06-21,STR-005,WH-03,99
SM-04317,PO-00391,2024-02-16,2024-02-18,STR-008,WH-01,181
SM-04318,PO-01562,2024-01-31,2024-02-01,STR-009,WH-03,43
SM-04319,PO-01278,2025-01-23,2025-01-23,STR-009,WH-01,109
SM-04320,PO-00211,2024-08-20,2024-08-22,STR-003,WH-03,95
SM-04321,PO-01177,2024-09-30,2024-10-02,STR-008,WH-02,75
SM-04322,PO-00146,2024-01-01,2024-01-04,STR-006,WH-03,70
SM-04323,PO-00187,2025-04-20,2025-04-21,STR-007,WH-03,67
SM-04324,PO-00070,2023-12-26,2023-12-29,STR-001,WH-03,177
SM-04325,PO-02175,2024-01-29,2024-02-02,STR-010,WH-02,103
SM-04326,PO-00677,2023-12-10,2023-12-11,STR-004,WH-03,139
SM-04327,PO-02015,2023-12-10,2023-12-14,STR-001,WH-03,153
SM-04328,PO-00924,2023-12-26,2023-12-29,STR-004,WH-03,101
SM-04329,PO-01646,2025-08-20,2025-08-23,STR-004,WH-03,161
SM-04330,PO-02273,2023-12-10,2023-12-12,STR-002,WH-01,152
SM-04331,PO-01068,2025-01-03,2025-01-03,STR-004,WH-03,109
SM-04332,PO-01798,2024-03-01,2024-03-05,STR-005,WH-02,158
SM-04333,PO-02296,2024-05-30,2024-06-02,STR-001,WH-03,193
SM-04334,PO-01473,2023-12-25,2023-12-27,STR-008,WH-01,61
SM-04335,PO-02149,2023-12-15,2023-12-20,STR-001,WH-02,198
SM-04336,PO-00516,2024-04-24,2024-04-24,STR-007,WH-02,10
SM-04337,PO-02368,2024-11-25,2024-11-28,STR-005,WH-02,74
SM-04338,PO-01868,2023-12-27,2023-12-28,STR-006,WH-02,126
SM-04339,PO-01289,2023-12-15,2023-12-19,STR-001,WH-02,183
SM-04340,PO-01605,2024-02-09,2024-02-14,STR-006,WH-03,162
SM-04341,PO-00160,2024-01-09,2024-01-14,STR-007,WH-03,111
SM-04342,PO-02420,2024-01-19,2024-01-21,STR-008,WH-03,51
SM-04343,PO-00828,2024-08-20,2024-08-22,STR-003,WH-03,20
SM-04344,PO-01033,2024-02-08,2024-02-09,STR-004,WH-01,112
SM-04345,PO-00980,2025-12-19,2025-12-19,STR-002,WH-01,19
SM-04346,PO-01760,2025-04-08,2025-04-08,STR-010,WH-01,199
SM-04347,PO-01009,2023-12-17,2023-12-20,STR-007,WH-03,161
SM-04348,PO-00322,2023-12-18,2023-12-20,STR-002,WH-01,22
SM-04349,PO-00631,2023-12-19,2023-12-20,STR-009,WH-02,44
SM-04350,PO-00592,2023-12-14,2023-12-19,STR-004,WH-02,115
SM-04351,PO-00495,2023-12-17,2023-12-19,STR-005,WH-03,172
SM-04352,PO-01178,2024-05-09,2024-05-11,STR-006,WH-01,47
SM-04353,PO-01071,2023-12-07,2023-12-09,STR-010,WH-03,83
SM-04354,PO-00983,2025-01-25,2025-01-27,STR-001,WH-02,186
SM-04355,PO-00539,2025-12-21,2025-12-22,STR-001,WH-02,34
SM-04356,PO-00782,2023-12-27,2024-01-01,STR-003,WH-02,164
SM-04357,PO-00702,2023-12-21,2023-12-23,STR-009,WH-03,77
SM-04358,PO-00966,2023-12-08,2023-12-13,STR-006,WH-03,135
SM-04359,PO-02324,2024-01-25,2024-01-27,STR-002,WH-01,95
SM-04360,PO-00944,2023-12-22,2023-12-25,STR-003,WH-01,107
SM-04361,PO-00478,2025-12-20,2025-12-20,STR-008,WH-01,160
SM-04362,PO-01150,2023-12-20,2023-12-24,STR-009,WH-03,198
SM-04363,PO-02000,2023-12-17,2023-12-18,STR-007,WH-01,147
SM-04364,PO-02442,2023-12-17,2023-12-22,STR-008,WH-02,102
SM-04365,PO-00883,2024-05-28,2024-05-31,STR-007,WH-01,10
SM-04366,PO-02261,2024-04-14,2024-04-18,STR-004,WH-02,20
SM-04367,PO-02448,2025-01-08,2025-01-10,STR-001,WH-01,40
SM-04368,PO-01544,2024-11-10,2024-11-14,STR-001,WH-01,58
SM-04369,PO-00500,2023-12-30,2024-01-03,STR-006,WH-03,195
SM-04370,PO-00672,2024-08-11,2024-08-11,STR-007,WH-03,200
SM-04371,PO-00811,2024-04-03,2024-04-04,STR-007,WH-01,47
SM-04372,PO-01194,2025-01-28,2025-01-28,STR-006,WH-03,156
SM-04373,PO-01928,2023-12-29,2023-12-31,STR-008,WH-02,149
SM-04374,PO-00747,2023-12-24,2023-12-29,STR-005,WH-01,49
SM-04375,PO-00263,2023-12-21,2023-12-23,STR-005,WH-01,162
SM-04376,PO-00656,2023-12-18,2023-12-20,STR-003,WH-02,43
SM-04377,PO-00914,2025-01-16,2025-01-17,STR-004,WH-03,60
SM-04378,PO-02049,2023-12-20,2023-12-22,STR-006,WH-01,65
SM-04379,PO-01384,2024-10-31,2024-11-01,STR-010,WH-03,47
SM-04380,PO-01988,2024-03-26,2024-03-29,STR-001,WH-01,20
SM-04381,PO-00393,2023-12-15,2023-12-16,STR-005,WH-03,53
SM-04382,PO-01276,2023-12-14,2023-12-16,STR-006,WH-03,161
SM-04383,PO-00635,2025-04-06,2025-04-06,STR-005,WH-01,123
SM-04384,PO-00108,2023-12-28,2024-01-02,STR-009,WH-01,66
SM-04385,PO-02357,2025-02-15,2025-02-16,STR-004,WH-03,18
SM-04386,PO-01146,2023-12-23,2023-12-28,STR-007,WH-01,54
SM-04387,PO-00775,2023-12-24,2023-12-28,STR-004,WH-02,81
SM-04388,PO-00463,2024-12-10,2024-12-13,STR-006,WH-01,151
SM-04389,PO-00960,2024-01-03,2024-01-08,STR-004,WH-01,124
SM-04390,PO-02083,2024-04-16,2024-04-21,STR-010,WH-03,30
SM-04391,PO-02497,2023-12-16,2023-12-18,STR-001,WH-02,18
SM-04392,PO-02373,2024-11-19,2024-11-19,STR-005,WH-03,133
SM-04393,PO-01481,2024-01-23,2024-01-24,STR-010,WH-03,75
SM-04394,PO-00759,2025-10-24,2025-10-24,STR-006,WH-02,67
SM-04395,PO-00746,2024-01-21,2024-01-22,STR-004,WH-02,133
SM-04396,PO-00019,2024-02-02,2024-02-03,STR-009,WH-02,152
SM-04397,PO-01785,2024-11-06,2024-11-11,STR-010,WH-02,86
SM-04398,PO-01614,2024-04-22,2024-04-26,STR-008,WH-02,194
SM-04399,PO-01434,2023-12-23,2023-12-28,STR-003,WH-01,35
SM-04400,PO-01102,2023-12-09,2023-12-12,STR-009,WH-02,175
SM-04401,PO-01560,2024-01-07,2024-01-12,STR-006,WH-03,173
SM-04402,PO-01561,2024-02-03,2024-02-05,STR-010,WH-01,127
SM-04403,PO-00003,2024-03-17,2024-03-19,STR-003,WH-02,183
SM-04404,PO-01512,2024-01-25,2024-01-26,STR-005,WH-03,38
SM-04405,PO-00255,2023-12-31,2024-01-04,STR-006,WH-03,32
SM-04406,PO-01243,2024-02-07,2024-02-11,STR-002,WH-01,178
SM-04407,PO-01672,2024-09-29,2024-10-04,STR-008,WH-03,16
SM-04408,PO-02334,2024-09-01,2024-09-04,STR-005,WH-01,155
SM-04409,PO-01648,2023-12-23,2023-12-24,STR-005,WH-01,73
SM-04410,PO-00821,2024-12-07,2024-12-07,STR-007,WH-03,83
SM-04411,PO-01331,2023-12-16,2023-12-18,STR-004,WH-01,16
SM-04412,PO-01762,2023-12-24,2023-12-26,STR-006,WH-03,45
SM-04413,PO-01672,2024-09-29,2024-10-01,STR-002,WH-03,86
SM-04414,PO-00241,2023-12-15,2023-12-16,STR-004,WH-02,98
SM-04415,PO-00612,2023-12-18,2023-12-19,STR-005,WH-03,21
SM-04416,PO-02494,2024-06-11,2024-06-15,STR-002,WH-02,146
SM-04417,PO-01014,2025-09-08,2025-09-08,STR-001,WH-01,71
SM-04418,PO-00320,2023-12-17,2023-12-20,STR-003,WH-02,30
SM-04419,PO-01646,2025-08-20,2025-08-24,STR-005,WH-03,82
SM-04420,PO-01795,2023-12-17,2023-12-18,STR-009,WH-03,121
SM-04421,PO-01796,2023-12-19,2023-12-22,STR-007,WH-03,51
SM-04422,PO-02074,2023-12-16,2023-12-18,STR-007,WH-03,19
SM-04423,PO-01912,2024-01-16,2024-01-21,STR-001,WH-02,30
SM-04424,PO-00163,2023-12-15,2023-12-16,STR-002,WH-03,37
SM-04425,PO-00554,2025-05-02,2025-05-07,STR-005,WH-01,12
SM-04426,PO-01524,2025-01-09,2025-01-12,STR-007,WH-01,42
SM-04427,PO-00430,2024-04-08,2024-04-13,STR-002,WH-03,133
SM-04428,PO-01260,2023-12-24,2023-12-25,STR-010,WH-01,16
SM-04429,PO-01145,2023-12-19,2023-12-20,STR-005,WH-01,23
SM-04430,PO-00253,2023-12-15,2023-12-17,STR-008,WH-01,186
SM-04431,PO-00293,2024-02-20,2024-02-22,STR-005,WH-02,17
SM-04432,PO-01161,2023-12-20,2023-12-22,STR-010,WH-02,14
SM-04433,PO-01697,2025-01-22,2025-01-25,STR-005,WH-01,31
SM-04434,PO-00533,2023-12-12,2023-12-16,STR-002,WH-01,20
SM-04435,PO-01125,2025-02-09,2025-02-10,STR-004,WH-02,99
SM-04436,PO-01518,2023-12-29,2023-12-30,STR-001,WH-01,103
SM-04437,PO-02139,2024-07-08,2024-07-13,STR-009,WH-02,91
SM-04438,PO-00160,2024-01-09,2024-01-10,STR-007,WH-03,120
SM-04439,PO-01823,2024-05-13,2024-05-14,STR-006,WH-01,78
SM-04440,PO-00476,2024-09-20,2024-09-22,STR-005,WH-02,98
SM-04441,PO-00295,2024-08-16,2024-08-17,STR-006,WH-03,155
SM-04442,PO-01439,2024-05-20,2024-05-22,STR-002,WH-03,127
SM-04443,PO-01943,2024-07-31,2024-08-02,STR-001,WH-01,26
SM-04444,PO-01404,2024-01-02,2024-01-06,STR-004,WH-02,39
SM-04445,PO-00429,2023-12-24,2023-12-25,STR-006,WH-03,30
SM-04446,PO-01780,2023-12-18,2023-12-22,STR-003,WH-01,34
SM-04447,PO-01049,2023-12-28,2024-01-02,STR-004,WH-01,59
SM-04448,PO-01079,2024-04-03,2024-04-07,STR-002,WH-01,36
SM-04449,PO-01728,2025-02-12,2025-02-15,STR-006,WH-02,188
SM-04450,PO-02044,2025-03-31,2025-04-03,STR-003,WH-02,65
SM-04451,PO-00498,2024-07-21,2024-07-21,STR-001,WH-03,137
SM-04452,PO-00305,2025-03-02,2025-03-03,STR-003,WH-03,122
SM-04453,PO-00595,2023-12-27,2023-12-28,STR-006,WH-02,149
SM-04454,PO-01255,2024-05-23,2024-05-25,STR-006,WH-01,86
SM-04455,PO-00082,2024-11-30,2024-12-04,STR-009,WH-03,194
SM-04456,PO-00142,2023-12-27,2024-01-01,STR-010,WH-02,42
SM-04457,PO-01301,2024-06-19,2024-06-23,STR-004,WH-03,19
SM-04458,PO-00407,2023-12-09,2023-12-14,STR-001,WH-01,157
SM-04459,PO-00974,2023-12-18,2023-12-19,STR-002,WH-01,190
SM-04460,PO-01102,2023-12-09,2023-12-14,STR-001,WH-02,166
SM-04461,PO-02069,2024-12-04,2024-12-05,STR-002,WH-01,125
SM-04462,PO-00454,2023-12-07,2023-12-09,STR-010,WH-03,142
SM-04463,PO-02134,2024-03-02,2024-03-03,STR-008,WH-03,95
SM-04464,PO-02422,2024-01-15,2024-01-17,STR-005,WH-02,101
SM-04465,PO-01085,2024-06-29,2024-07-02,STR-004,WH-03,21
SM-04466,PO-00609,2024-04-15,2024-04-18,STR-007,WH-03,175
SM-04467,PO-00712,2025-12-06,2025-12-07,STR-008,WH-01,100
SM-04468,PO-01776,2024-11-26,2024-11-26,STR-010,WH-03,81
SM-04469,PO-02248,2024-11-13,2024-11-14,STR-002,WH-03,95
SM-04470,PO-00288,2024-04-08,2024-04-08,STR-003,WH-02,188
SM-04471,PO-01919,2025-05-08,2025-05-10,STR-003,WH-03,12
SM-04472,PO-01746,2023-12-22,2023-12-26,STR-008,WH-03,142
SM-04473,PO-00957,2023-12-26,2023-12-30,STR-007,WH-02,139
SM-04474,PO-00273,2024-09-16,2024-09-17,STR-001,WH-01,140
SM-04475,PO-00552,2024-12-29,2025-01-03,STR-005,WH-01,166
SM-04476,PO-00914,2025-01-14,2025-01-16,STR-006,WH-03,58
SM-04477,PO-00398,2024-01-27,2024-02-01,STR-006,WH-03,55
SM-04478,PO-00225,2024-08-03,2024-08-03,STR-009,WH-01,120
SM-04479,PO-01579,2024-01-01,2024-01-05,STR-002,WH-02,174
SM-04480,PO-00672,2024-08-11,2024-08-11,STR-001,WH-03,48
SM-04481,PO-02416,2024-08-09,2024-08-10,STR-006,WH-01,183
SM-04482,PO-00576,2024-05-16,2024-05-20,STR-007,WH-03,24
SM-04483,PO-02303,2023-12-20,2023-12-24,STR-007,WH-02,38
SM-04484,PO-00359,2024-02-03,2024-02-06,STR-001,WH-02,10
SM-04485,PO-00981,2023-12-11,2023-12-16,STR-010,WH-02,56
SM-04486,PO-01956,2024-05-06,2024-05-08,STR-007,WH-02,115
SM-04487,PO-00085,2023-12-14,2023-12-16,STR-009,WH-02,62
SM-04488,PO-00896,2023-12-12,2023-12-15,STR-010,WH-02,21
SM-04489,PO-01603,2024-03-05,2024-03-09,STR-007,WH-01,174
SM-04490,PO-02021,2024-05-15,2024-05-18,STR-007,WH-03,100
SM-04491,PO-00082,2024-11-30,2024-12-01,STR-009,WH-03,176
SM-04492,PO-00152,2023-12-26,2023-12-31,STR-006,WH-01,23
SM-04493,PO-02247,2023-12-20,2023-12-24,STR-004,WH-02,170
SM-04494,PO-00766,2023-12-13,2023-12-18,STR-006,WH-03,139
SM-04495,PO-00147,2024-01-08,2024-01-12,STR-006,WH-03,85
SM-04496,PO-01277,2024-04-23,2024-04-28,STR-002,WH-03,28
SM-04497,PO-00277,2024-02-03,2024-02-05,STR-003,WH-02,116
SM-04498,PO-00270,2024-01-12,2024-01-15,STR-007,WH-03,13
SM-04499,PO-00738,2025-08-28,2025-08-28,STR-010,WH-01,49
SM-04500,PO-00174,2024-11-27,2024-11-28,STR-008,WH-03,158
SM-04501,PO-00482,2023-12-24,2023-12-24,STR-009,WH-01,166
SM-04502,PO-02198,2024-02-11,2024-02-15,STR-004,WH-03,143
SM-04503,PO-01080,2025-04-20,2025-04-22,STR-010,WH-02,44
SM-04504,PO-00384,2024-09-09,2024-09-12,STR-008,WH-02,154
SM-04505,PO-00384,2024-09-09,2024-09-13,STR-002,WH-02,122
SM-04506,PO-01364,2024-06-09,2024-06-10,STR-006,WH-01,81
SM-04507,PO-00772,2023-12-06,2023-12-08,STR-008,WH-03,198
SM-04508,PO-00431,2024-12-04,2024-12-07,STR-006,WH-02,175
SM-04509,PO-00542,2023-12-14,2023-12-17,STR-003,WH-01,23
SM-04510,PO-02206,2024-07-01,2024-07-05,STR-004,WH-02,19
SM-04511,PO-00811,2024-04-03,2024-04-05,STR-010,WH-01,118
SM-04512,PO-02031,2024-07-13,2024-07-17,STR-005,WH-03,123
SM-04513,PO-01475,2023-12-11,2023-12-14,STR-007,WH-01,62
SM-04514,PO-01332,2024-10-15,2024-10-17,STR-002,WH-02,76
SM-04515,PO-02023,2023-12-18,2023-12-23,STR-005,WH-02,44
SM-04516,PO-02034,2023-12-07,2023-12-08,STR-001,WH-02,53
SM-04517,PO-00233,2024-04-08,2024-04-09,STR-008,WH-03,193
SM-04518,PO-00106,2023-12-16,2023-12-21,STR-004,WH-03,32
SM-04519,PO-00009,2025-05-26,2025-05-28,STR-002,WH-03,172
SM-04520,PO-00587,2024-10-19,2024-10-21,STR-001,WH-01,71
SM-04521,PO-01054,2023-12-24,2023-12-25,STR-002,WH-02,162
SM-04522,PO-00101,2024-06-23,2024-06-26,STR-010,WH-03,135
SM-04523,PO-02131,2025-01-08,2025-01-09,STR-009,WH-02,112
SM-04524,PO-01633,2024-05-03,2024-05-04,STR-002,WH-02,137
SM-04525,PO-01624,2024-07-23,2024-07-26,STR-005,WH-02,163
SM-04526,PO-00197,2023-12-21,2023-12-26,STR-005,WH-02,83
SM-04527,PO-01633,2024-05-02,2024-05-04,STR-002,WH-02,42
SM-04528,PO-00692,2024-07-07,2024-07-11,STR-008,WH-01,43
SM-04529,PO-01768,2023-12-09,2023-12-12,STR-002,WH-03,78
SM-04530,PO-00155,2024-11-06,2024-11-06,STR-003,WH-02,14
SM-04531,PO-00738,2025-08-28,2025-08-28,STR-009,WH-01,64
SM-04532,PO-01689,2024-07-03,2024-07-06,STR-006,WH-01,159
SM-04533,PO-00583,2024-03-30,2024-03-30,STR-002,WH-02,160
SM-04534,PO-01299,2024-07-26,2024-07-31,STR-007,WH-03,112
SM-04535,PO-01025,2023-12-23,2023-12-25,STR-010,WH-03,59
SM-04536,PO-02397,2023-12-22,2023-12-25,STR-008,WH-03,58
SM-04537,PO-02485,2024-05-16,2024-05-17,STR-002,WH-03,55
SM-04538,PO-00956,2024-02-13,2024-02-13,STR-009,WH-03,122
SM-04539,PO-01682,2024-10-20,2024-10-23,STR-002,WH-01,87
SM-04540,PO-01045,2025-02-19,2025-02-21,STR-004,WH-02,181
SM-04541,PO-01808,2024-11-01,2024-11-02,STR-004,WH-02,168
SM-04542,PO-00254,2025-03-05,2025-03-05,STR-009,WH-01,96
SM-04543,PO-00913,2024-01-15,2024-01-18,STR-008,WH-02,123
SM-04544,PO-01608,2023-12-18,2023-12-23,STR-004,WH-01,193
SM-04545,PO-00893,2024-09-22,2024-09-27,STR-005,WH-03,14
SM-04546,PO-00054,2024-01-01,2024-01-01,STR-003,WH-02,52
SM-04547,PO-01996,2023-12-16,2023-12-18,STR-009,WH-03,61
SM-04548,PO-01210,2024-08-10,2024-08-11,STR-007,WH-01,91
SM-04549,PO-00285,2024-02-16,2024-02-20,STR-003,WH-01,135
SM-04550,PO-01652,2024-02-05,2024-02-10,STR-001,WH-03,62
SM-04551,PO-00182,2024-12-23,2024-12-27,STR-002,WH-01,119
SM-04552,PO-01300,2023-12-20,2023-12-24,STR-009,WH-01,138
SM-04553,PO-00656,2023-12-18,2023-12-21,STR-005,WH-02,64
SM-04554,PO-01727,2024-11-13,2024-11-15,STR-006,WH-02,157
SM-04555,PO-00896,2023-12-11,2023-12-14,STR-009,WH-02,189
SM-04556,PO-00171,2024-10-23,2024-10-26,STR-005,WH-02,170
SM-04557,PO-01380,2023-12-21,2023-12-23,STR-001,WH-02,157
SM-04558,PO-02255,2024-05-09,2024-05-14,STR-007,WH-01,60
SM-04559,PO-01040,2023-12-25,2023-12-30,STR-007,WH-03,15
SM-04560,PO-02143,2024-04-11,2024-04-14,STR-002,WH-02,165
SM-04561,PO-02176,2024-01-20,2024-01-22,STR-007,WH-01,164
SM-04562,PO-01657,2024-02-18,2024-02-20,STR-006,WH-03,185
SM-04563,PO-02277,2024-09-10,2024-09-11,STR-004,WH-03,179
SM-04564,PO-00825,2024-11-05,2024-11-06,STR-001,WH-03,129
SM-04565,PO-02462,2024-05-16,2024-05-17,STR-002,WH-02,84
SM-04566,PO-02159,2024-06-21,2024-06-25,STR-008,WH-02,15
SM-04567,PO-00311,2023-12-22,2023-12-27,STR-006,WH-03,191
