customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,rfm_segment,promo_sensitivity,segment
CUS-02634,121,102,46700.49,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02635,24,151,60930.82,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02636,102,49,16531.22,1,1,1,111,Lost,1.0,price_sensitive
CUS-02637,205,29,11595.86,1,1,1,111,Lost,1.0,price_sensitive
CUS-02638,34,238,112668.55,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02639,112,137,68152.99,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-02640,52,240,102778.13,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02641,68,94,40092.44,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02642,8,238,110939.62,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02643,50,89,35728.67,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02644,119,45,16695.6,1,1,1,111,Lost,1.0,price_sensitive
CUS-02645,74,95,38114.63,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02646,8,144,53916.11,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-02647,135,40,18864.38,1,1,1,111,Lost,1.0,price_sensitive
CUS-02648,8,219,91885.33,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02649,72,48,33230.74,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-02650,82,91,37687.04,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-02651,55,153,66232.5,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02652,40,136,66720.25,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02653,126,42,11340.92,1,1,1,111,Lost,1.0,price_sensitive
CUS-02654,9,53,20583.97,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-02655,12,156,63622.92,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02656,22,145,57469.9,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02657,205,94,32873.79,1,3,2,132,At Risk,0.6666666666666667,promo_lover
CUS-02658,51,56,22972.96,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02659,50,147,62559.46,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02660,270,37,15262.550000000001,1,1,1,111,Lost,1.0,price_sensitive
CUS-02661,68,43,15100.11,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02662,3,229,99119.6,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02663,88,49,23015.91,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-02664,10,96,49329.42,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02665,150,97,45780.28,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02666,37,140,52858.37,3,4,3,343,Loyal,0.33333333333333337,loyal_full_price
CUS-02667,51,41,17493.98,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02668,9,107,39618.86,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02669,8,238,90446.87,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02670,93,93,43657.31,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02671,9,240,92666.17,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02672,11,47,29773.13,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-02673,96,42,13337.6,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02674,49,76,28605.1,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02675,113,46,23436.41,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02676,77,77,31919.36,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02677,116,95,37088.31,1,3,2,132,At Risk,0.6666666666666667,promo_lover
CUS-02678,229,43,20536.23,1,1,1,111,Lost,1.0,price_sensitive
CUS-02679,158,44,27893.58,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02680,8,221,101692.98,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02681,112,42,15862.72,1,1,1,111,Lost,1.0,price_sensitive
CUS-02682,120,61,35590.87,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02683,18,97,43164.3,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02684,68,142,64799.22,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02685,8,47,19463.69,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02686,17,237,115953.69,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02687,68,102,41446.43,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02688,183,56,21054.96,1,2,1,121,At Risk,1.0,price_sensitive
CUS-02689,88,41,17742.49,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02690,17,133,54276.01,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02691,67,175,64882.35,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02692,2,151,69320.98,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02693,66,126,51675.01,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02694,50,92,44933.51,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02695,191,41,11873.09,1,1,1,111,Lost,1.0,price_sensitive
CUS-02696,9,45,16746.92,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02697,2,217,97609.0,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02698,71,133,66779.04,2,3,4,234,Potential Loyalists,0.0,loyal_full_price
CUS-02699,39,147,58100.98,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02700,75,53,17468.74,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02701,212,41,13881.95,1,1,1,111,Lost,1.0,price_sensitive
CUS-02702,26,165,69707.64,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02703,40,158,55266.96,3,4,3,343,Loyal,0.33333333333333337,loyal_full_price
CUS-02704,28,205,90327.8,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02705,1,89,46231.03,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-02706,105,263,107949.74,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-02707,10,41,15176.59,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02708,68,47,20379.149999999998,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02709,68,86,33667.74,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02710,76,97,42639.1,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02711,51,52,24821.46,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02712,71,98,54385.34,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02713,29,207,93179.99,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02714,2,47,17132.84,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02715,28,126,48452.1,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02716,76,98,46984.45,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02717,50,85,35703.82,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02718,85,84,44579.13,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-02719,28,101,43316.49,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02720,165,43,19404.57,1,1,1,111,Lost,1.0,price_sensitive
CUS-02721,11,251,97679.7,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02722,38,134,68101.54,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-02723,18,142,57652.36,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02724,40,62,27279.95,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02725,2,151,84667.48,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02726,8,53,22321.2,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-02727,71,57,28740.46,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02728,83,103,38852.07,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02729,74,58,17818.63,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02730,163,47,22406.02,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02731,120,90,35787.67,1,2,2,122,At Risk,0.6666666666666667,promo_lover
CUS-02732,36,92,47233.51,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02733,72,53,21088.260000000002,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02734,246,51,23937.98,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02735,10,38,21158.23,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02736,68,51,19790.53,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02737,11,99,42079.47,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02738,117,43,20652.53,1,1,1,111,Lost,1.0,price_sensitive
CUS-02739,28,253,119121.62,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02740,12,49,24808.36,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-02741,214,74,40806.75,1,2,3,123,Need Attention,0.33333333333333337,occasional
CUS-02742,161,61,21784.47,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02743,116,44,18658.84,1,1,1,111,Lost,1.0,price_sensitive
CUS-02744,8,52,17609.49,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-02745,51,232,96662.93,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02746,72,39,26982.44,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-02747,75,150,64324.66,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02748,49,89,44453.15,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-02749,18,45,15604.31,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02750,160,51,27828.69,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02751,2,240,95792.87,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02752,262,42,11563.41,1,1,1,111,Lost,1.0,price_sensitive
CUS-02753,69,91,45899.04,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02754,89,107,40925.64,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02755,50,49,17716.04,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02756,141,48,19896.62,1,1,1,111,Lost,1.0,price_sensitive
CUS-02757,36,100,39071.12,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02758,10,50,19905.33,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-02759,189,41,12872.84,1,1,1,111,Lost,1.0,price_sensitive
CUS-02760,67,141,54826.07,2,4,3,243,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-02761,27,238,99679.89,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02762,129,47,18604.899999999998,1,1,1,111,Lost,1.0,price_sensitive
CUS-02763,169,142,57383.25,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-02764,52,57,23493.57,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02765,18,135,55766.99,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02766,18,173,86819.48,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02767,8,81,39941.03,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-02768,75,89,44478.66,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-02769,4,232,110679.32,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02770,39,45,21396.3,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02771,106,52,29350.65,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02772,3,146,55834.26,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-02773,75,48,18718.59,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02774,118,32,13086.81,1,1,1,111,Lost,1.0,price_sensitive
CUS-02775,52,109,45115.39,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02776,195,43,16015.97,1,1,1,111,Lost,1.0,price_sensitive
CUS-02777,106,149,77428.14,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-02778,28,53,28396.65,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02779,303,33,15484.72,1,1,1,111,Lost,1.0,price_sensitive
CUS-02780,134,45,25114.18,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02781,10,51,20138.21,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-02782,178,108,41703.35,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02783,86,101,44718.04,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02784,53,104,48298.68,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02785,52,38,12345.76,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02786,73,89,37064.66,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02787,24,250,110739.48,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02788,18,106,47415.7,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02789,12,131,60600.14,4,3,4,434,Champions,0.0,loyal_full_price
CUS-02790,237,46,20783.32,1,1,1,111,Lost,1.0,price_sensitive
CUS-02791,8,237,114154.52,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02792,18,46,23596.69,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-02793,188,36,14904.93,1,1,1,111,Lost,1.0,price_sensitive
CUS-02794,70,57,27987.19,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02795,135,95,46670.13,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02796,51,44,21348.64,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02797,1,103,39518.3,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02798,28,133,44070.31,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02799,39,68,42648.64,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-02800,1,122,49932.31,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02801,270,43,20143.31,1,1,1,111,Lost,1.0,price_sensitive
CUS-02802,107,48,18091.93,1,1,1,111,Lost,1.0,price_sensitive
CUS-02803,72,219,101900.14,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02804,23,149,62758.54,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02805,66,59,22454.420000000002,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02806,8,259,109779.85,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02807,39,92,42687.2,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02808,71,43,19396.25,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02809,82,99,42151.02,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02810,163,143,61177.74,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-02811,113,103,39988.62,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02812,152,96,39946.6,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02813,16,247,87737.86,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02814,76,93,37221.1,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-02815,71,107,39301.15,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02816,135,94,47181.29,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02817,22,59,23709.16,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02818,35,120,51697.23,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02819,116,45,17500.67,1,1,1,111,Lost,1.0,price_sensitive
CUS-02820,116,96,35205.95,1,3,2,132,At Risk,0.6666666666666667,promo_lover
CUS-02821,50,90,41244.62,3,2,3,323,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-02822,3,89,36402.38,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-02823,28,35,14965.01,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02824,201,37,11842.18,1,1,1,111,Lost,1.0,price_sensitive
CUS-02825,189,45,16565.85,1,1,1,111,Lost,1.0,price_sensitive
CUS-02826,242,43,17508.78,1,1,1,111,Lost,1.0,price_sensitive
CUS-02827,35,92,42519.43,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02828,112,43,12430.54,1,1,1,111,Lost,1.0,price_sensitive
CUS-02829,171,86,41658.28,1,2,3,123,Need Attention,0.33333333333333337,occasional
CUS-02830,24,109,51329.87,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02831,8,141,70739.83,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02832,23,95,43094.3,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02833,81,55,24544.42,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02834,10,243,110474.21,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02835,53,162,63459.51,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02836,97,92,44171.45,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02837,69,88,41130.45,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-02838,78,48,25007.06,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-02839,71,150,63364.93,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02840,114,52,19879.26,1,2,1,121,At Risk,1.0,price_sensitive
CUS-02841,130,46,19209.36,1,1,1,111,Lost,1.0,price_sensitive
CUS-02842,80,56,27474.47,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-02843,64,94,42003.11,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02844,39,88,33513.35,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02845,198,39,23399.97,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02846,26,123,61842.42,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-02847,97,49,20136.55,1,1,1,111,Lost,1.0,price_sensitive
CUS-02848,197,56,26335.94,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02849,24,152,70596.46,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02850,35,128,56558.21,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-02851,3,214,90774.21,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02852,111,144,58100.78,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-02853,17,143,54046.68,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-02854,189,43,16973.75,1,1,1,111,Lost,1.0,price_sensitive
CUS-02855,147,44,22859.16,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02856,51,127,54137.44,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02857,212,55,25574.64,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02858,208,78,31099.63,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02859,22,237,90485.12,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02860,51,48,23754.329999999998,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-02861,22,100,58305.69,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-02862,54,102,51778.08,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02863,159,50,24934.28,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02864,119,85,25267.51,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02865,55,42,19354.91,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02866,56,147,66258.68000000001,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02867,159,36,12902.06,1,1,1,111,Lost,1.0,price_sensitive
CUS-02868,2,158,60936.13,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02869,18,136,54085.08,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-02870,115,39,17693.81,1,1,1,111,Lost,1.0,price_sensitive
CUS-02871,18,252,104436.72,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02872,27,98,45116.2,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02873,8,128,47821.97,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02874,254,53,17514.1,1,2,1,121,At Risk,1.0,price_sensitive
CUS-02875,130,44,18889.15,1,1,1,111,Lost,1.0,price_sensitive
CUS-02876,66,135,52265.31,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02877,8,48,21529.4,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-02878,225,49,18536.13,1,1,1,111,Lost,1.0,price_sensitive
CUS-02879,51,44,16255.22,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02880,74,54,17462.92,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02881,88,105,44438.48,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02882,41,101,34021.2,3,3,2,332,Potential Loyalists,0.6666666666666667,promo_lover
CUS-02883,40,96,39147.11,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02884,10,80,41421.99,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-02885,28,46,23752.969999999998,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-02886,39,118,52117.25,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02887,2,228,96415.49,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02888,70,94,29793.51,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-02889,71,54,18131.54,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02890,49,49,15093.15,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02891,10,232,88660.19,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02892,38,45,19495.64,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02893,52,102,44041.9,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02894,49,108,42621.87,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02895,38,37,14175.2,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02896,17,101,45405.6,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-02897,99,44,21329.16,1,1,1,111,Lost,1.0,price_sensitive
CUS-02898,320,30,18436.62,1,1,1,111,Lost,1.0,price_sensitive
CUS-02899,254,50,20757.07,1,2,1,121,At Risk,1.0,price_sensitive
CUS-02900,64,151,56854.61,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-02901,120,45,25542.15,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02902,10,228,96034.7,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02903,233,43,21276.809999999998,1,1,1,111,Lost,1.0,price_sensitive
CUS-02904,2,55,19263.22,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-02905,201,35,13966.93,1,1,1,111,Lost,1.0,price_sensitive
CUS-02906,1,90,44692.43,4,2,3,423,Loyal,0.33333333333333337,loyal_full_price
CUS-02907,83,45,20574.93,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02908,29,47,21142.75,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02909,10,157,75394.72,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02910,3,42,22288.35,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-02911,120,104,41741.96,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02912,265,95,38430.91,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-02913,11,83,34226.83,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-02914,75,102,46165.770000000004,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02915,231,51,20705.14,1,2,1,121,At Risk,1.0,price_sensitive
CUS-02916,142,58,23294.2,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02917,184,38,13577.69,1,1,1,111,Lost,1.0,price_sensitive
CUS-02918,24,239,96062.32,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02919,66,40,22784.18,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
